Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","128.69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","902","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","54.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","60.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2124","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","60.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","45.09","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","251","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2798","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","85.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","67.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","615","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","34.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","39.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3056","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","73.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","103.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","364","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","36.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","21.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3446","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","99.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","105.84","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","632","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","47.43","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","42.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2282","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","64.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","43.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","169","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","12.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","11.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3169","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","97.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","124.72","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","977","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","55.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","75.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2880","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","67.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","89.66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","311","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","20.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2132","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","39.89","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","55.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","119","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","8.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3419","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","125.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","106.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1056","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","77.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","68.89","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3335","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","106.06","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","136.69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1161","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","67.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","88.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3000","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","80.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","103.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","566","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","32.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","40.6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","1903","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","42.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","23.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","134","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","8.97","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2909","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","78.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","91.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","511","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","43.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","31.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2647","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","68.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","47.21","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","212","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","11.46","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","17.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2252","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","81.72","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","48.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","546","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","49.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","28.69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2926","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","84.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","60.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","336","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","23.19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","21.05","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3460","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","116.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","118.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","983","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","66.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","69.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3380","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","98.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","67.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","329","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","27.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","20.89","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3127","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","88.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","99.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","459","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","38.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","25.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2842","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","79.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","72.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","419","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","29.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","25.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3260","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","93.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","100.84","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","670","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","43.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","47.95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2371","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","82.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","95.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","966","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","56.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","70.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3481","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","113.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","139.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1227","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","68.67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","91.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2304","Fc","Donnée calculée"
